! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
@"IEA-10.0-198-RWT_AF14_Coords.txt"       NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF14_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
10.000000                Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-2.743586                alpha0      ! 0-lift angle of attack, depends on airfoil.
14.232562                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-12.204194               alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
7.721925                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.939513                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.098637                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.000000                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.085564                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  0.00000000000000e+00  2.51107526383122e-02  0.00000000000000e+00
-1.77000000000000e+02  8.57784810279424e-02  2.62715500053512e-02  1.20000000361047e-01
-1.74000000000000e+02  1.71556960769522e-01  2.93677588035620e-02  2.39999998922534e-01
-1.71000000000000e+02  2.57335913149361e-01  3.43691349519468e-02  3.60000658682385e-01
-1.68000000000000e+02  3.43118280267927e-01  4.46748027685866e-02  4.01420811114861e-01
-1.65000000000000e+02  4.28892403373146e-01  7.36140628615526e-02  4.03551757153683e-01
-1.62000000000000e+02  5.14675567762112e-01  1.10519373620606e-01  4.05682927811388e-01
-1.59000000000000e+02  6.00444637559421e-01  1.53577794667666e-01  4.14399310408321e-01
-1.56000000000000e+02  6.86230085644092e-01  2.02079852441604e-01  4.36290323513301e-01
-1.53000000000000e+02  7.72007244297400e-01  2.55115172194973e-01  4.58176566317065e-01
-1.50000000000000e+02  8.57784807712520e-01  3.12453494667211e-01  4.77303546446071e-01
-1.47000000000000e+02  8.98160141052094e-01  3.73843823469732e-01  4.68850589814483e-01
-1.44000000000000e+02  8.47704320626940e-01  4.37389871861460e-01  4.57588683216990e-01
-1.41000000000000e+02  8.02786509236838e-01  5.03826760113903e-01  4.46677795463128e-01
-1.38000000000000e+02  7.59537513842726e-01  5.71352679574587e-01  4.39024548348423e-01
-1.35000000000000e+02  7.17372662715213e-01  6.39631819645954e-01  4.33559206409405e-01
-1.32000000000000e+02  6.75746914392845e-01  7.08101889292096e-01  4.28093864409199e-01
-1.29000000000000e+02  6.33685040638966e-01  7.75612703058647e-01  4.25757069764300e-01
-1.26000000000000e+02  5.90719968904531e-01  8.41791932493217e-01  4.25028135309233e-01
-1.23000000000000e+02  5.46697355905164e-01  9.06309890263794e-01  4.25456631308467e-01
-1.20000000000000e+02  5.00767078565146e-01  9.67093038022241e-01  4.26019416718687e-01
-1.17000000000000e+02  4.53499884635607e-01  1.02442271030672e+00  4.27050449250164e-01
-1.14000000000000e+02  4.05062465780519e-01  1.07821697294870e+00  4.28314608022185e-01
-1.11000000000000e+02  3.55370630296137e-01  1.12748954715885e+00  4.29578960609293e-01
-1.08000000000000e+02  3.04498795157584e-01  1.17011395080440e+00  4.29208032370341e-01
-1.05000000000000e+02  2.53142194678540e-01  1.20773710523914e+00  4.28467762831858e-01
-1.02000000000000e+02  2.01466188353613e-01  1.24017784569600e+00  4.27325975119018e-01
-9.90000000000000e+01  1.49840409833864e-01  1.26498652453633e+00  4.24850518046946e-01
-9.60000000000000e+01  9.89061139325642e-02  1.28262553002854e+00  4.20695740420519e-01
-9.30000000000000e+01  4.88859204201113e-02  1.29432125625999e+00  4.16016446706448e-01
-9.00000000000000e+01 -1.91495496053054e-10  1.29999999997776e+00  4.11337502185302e-01
-8.70000000000000e+01 -4.88859201270089e-02  1.29432125629404e+00  4.01658847715440e-01
-8.40000000000000e+01 -9.89061137954843e-02  1.28262553007016e+00  3.91980474223274e-01
-8.10000000000000e+01 -1.49840410238320e-01  1.26498652434197e+00  3.81905174826052e-01
-7.80000000000000e+01 -2.01466188758069e-01  1.24017784550164e+00  3.70548028191446e-01
-7.50000000000000e+01 -2.53142194470773e-01  1.20773710537467e+00  3.58158709113163e-01
-7.20000000000000e+01 -3.04498794918999e-01  1.17011395100055e+00  3.45492417789935e-01
-6.90000000000000e+01 -3.55370630619990e-01  1.12748954683772e+00  3.32603376739885e-01
-6.60000000000000e+01 -4.05062465417134e-01  1.07821697330901e+00  3.18728182077179e-01
-6.30000000000000e+01 -4.53499884569186e-01  1.02442271038376e+00  3.04852987277405e-01
-6.00000000000000e+01 -5.00767078713242e-01  9.67093037826253e-01  2.91010842239037e-01
-5.70000000000000e+01 -5.46697355418044e-01  9.06309890908438e-01  2.77231305457462e-01
-5.40000000000000e+01 -5.90719968988310e-01  8.41791932369811e-01  2.63482061607996e-01
-5.10000000000000e+01 -6.33685040969917e-01  7.75612702531509e-01  2.49810484213801e-01
-4.80000000000000e+01 -6.75746914607558e-01  7.08101888936045e-01  2.36244035576135e-01
-4.50000000000000e+01 -7.17372662354118e-01  6.39631820236845e-01  2.22881940688855e-01
-4.20000000000000e+01 -7.63714483005251e-01  5.71352679579260e-01  2.09519924420933e-01
-3.90000000000000e+01 -8.10325373426522e-01  5.03826759986916e-01  1.81581628394248e-01
-3.60000000000000e+01 -8.57785639154387e-01  4.37389872535412e-01  1.34077694755510e-01
-3.30000000000000e+01 -9.09946613335300e-01  3.73843823264837e-01  8.39679644790769e-02
-3.00000000000000e+01 -1.02270589415748e+00  2.84451530052881e-01  5.47162608649421e-02
-2.93939393939394e+01 -1.05143990267967e+00  2.63880186253800e-01  5.09053251740135e-02
-2.87878787878788e+01 -1.08008255226758e+00  2.43385600330097e-01  4.70947748579538e-02
-2.81818181818182e+01 -1.10862044513479e+00  2.22985448901520e-01  4.32847385810012e-02
-2.75757575757576e+01 -1.11773489939176e+00  2.10412627387178e-01  3.98087274093394e-02
-2.69696969696970e+01 -1.11850748631451e+00  2.01162001867719e-01  3.64757903261159e-02
