                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -2.57233123893431e-03
 9.75842572447421e-01  7.26456925196128e-04
 9.51660353502886e-01  3.18570908083751e-03
 9.27452671855894e-01  4.72347787185564e-03
 9.03267225478609e-01  5.46860604117524e-03
 8.79167832917172e-01  5.29537117822558e-03
 8.55214046588256e-01  4.31858542839919e-03
 8.31456068953681e-01  2.51359136963192e-03
 8.07940257973749e-01 -2.80852200283188e-05
 7.84711392254709e-01 -3.25075194787368e-03
 7.61816155248848e-01 -7.13124359477298e-03
 7.39274318046024e-01 -1.15588905513802e-02
 7.17100808312315e-01 -1.64492404307889e-02
 6.95307169081534e-01 -2.17136295583485e-02
 6.73895119617926e-01 -2.72703141034487e-02
 6.52870335612053e-01 -3.30630526239791e-02
 6.32212522216574e-01 -3.89576550942251e-02
 6.11917606263433e-01 -4.48860958516504e-02
 5.91970963350816e-01 -5.07551808994481e-02
 5.72361080324901e-01 -5.64847975065719e-02
 5.53081451768699e-01 -6.20165297420030e-02
 5.34125205579055e-01 -6.72868272636288e-02
 5.15493000025403e-01 -7.22653304724746e-02
 4.97181843554988e-01 -7.68892661618383e-02
 4.79191423965204e-01 -8.11261278218555e-02
 4.61525475443040e-01 -8.49078010809604e-02
 4.44188872524890e-01 -8.82398350551992e-02
 4.27198740947567e-01 -9.11022976969021e-02
 4.10564305842990e-01 -9.35439204471703e-02
 3.94300621377646e-01 -9.55493637059608e-02
 3.78416014494543e-01 -9.70612552976814e-02
 3.62920563807743e-01 -9.81634645049980e-02
 3.47822835307569e-01 -9.89360071203975e-02
 3.33126521041168e-01 -9.94054923990810e-02
 3.18840525533639e-01 -9.94963897111869e-02
 3.04962542498002e-01 -9.93782962883558e-02
 2.91499490275299e-01 -9.90867428471319e-02
 2.78447234790069e-01 -9.84989831342481e-02
 2.65806420732337e-01 -9.77005242397875e-02
 2.53575446264496e-01 -9.67578545607586e-02
 2.41747430237167e-01 -9.56178251784872e-02
 2.30323011995245e-01 -9.43578326873944e-02
 2.19292851713457e-01 -9.29579245274088e-02
 2.08652245372095e-01 -9.14344910306354e-02
 1.98397987816598e-01 -8.98275865222337e-02
 1.88518404130575e-01 -8.81155357063924e-02
 1.79009178631390e-01 -8.63199007285530e-02
 1.69863253609760e-01 -8.44697830308669e-02
 1.61067901585401e-01 -8.25519007366166e-02
 1.52618600719265e-01 -8.05908902061287e-02
 1.44506434538169e-01 -7.85970814410381e-02
 1.36718262580447e-01 -7.65727451754609e-02
 1.29247988405498e-01 -7.45318649262811e-02
 1.22087282255054e-01 -7.24861233134440e-02
 1.15223783288127e-01 -7.04286720393695e-02
 1.08650587327173e-01 -6.83649604838959e-02
 1.02359873729801e-01 -6.63097349310680e-02
 9.63383483590501e-02 -6.42640281588137e-02
 9.05776557944952e-02 -6.22296957069656e-02
 8.50715000887328e-02 -6.02145928834426e-02
 7.98113163671502e-02 -5.82265096797870e-02
 7.47853233828341e-02 -5.63623245624313e-02
 6.99870191367875e-02 -5.45123365186466e-02
 6.54102333918149e-02 -5.26845179384266e-02
 6.10448140155612e-02 -5.08772398293688e-02
 5.68804128498463e-02 -4.90934280271979e-02
 5.29124692122064e-02 -4.73320116596934e-02
 4.91370023514982e-02 -4.55934090500724e-02
 4.55435248802880e-02 -4.38766766628525e-02
 4.21218178407336e-02 -4.21842881444514e-02
 3.88700800663403e-02 -4.05148001601596e-02
 3.57863753141023e-02 -3.88685670961551e-02
 3.28636121906600e-02 -3.72447863745064e-02
 3.00873747874648e-02 -3.56436952831571e-02
 2.74576051086699e-02 -3.40651212081008e-02
 2.49740360594115e-02 -3.25088521377562e-02
 2.26354403390054e-02 -3.09751909515585e-02
 2.04230236495594e-02 -2.94635618493339e-02
 1.83321561971952e-02 -2.79758359313841e-02
 1.63692652956732e-02 -2.65094415553515e-02
 1.45385738546581e-02 -2.50611456026229e-02
 1.28371124380332e-02 -2.36333431628590e-02
 1.12374875069247e-02 -2.22247002247617e-02
 9.74695105801234e-03 -2.08282916974683e-02
 8.37256298673220e-03 -1.94473946880504e-02
 7.11826445422615e-03 -1.80835859118049e-02
 5.97839143849661e-03 -1.67330437813996e-02
 4.91617858368377e-03 -1.53748483893032e-02
 3.95410883701228e-03 -1.39126763389214e-02
 3.11168211189435e-03 -1.24747894514961e-02
 2.40453229293212e-03 -1.10638971757269e-02
 1.84757765430816e-03 -9.68050657740856e-03
 1.38070849470561e-03 -8.31969659275155e-03
 9.86001978880290e-04 -6.98475090430630e-03
 6.70501688066589e-04 -5.68309479401443e-03
 4.18616197094249e-04 -4.41896844184604e-03
 2.32071110098825e-04 -3.19938074482784e-03
 1.03800306056826e-04 -2.02698876832327e-03
 2.80746124888529e-05 -9.84771203689025e-04
 0.00000000000000e+00  0.00000000000000e+00
 3.00262105594666e-05  9.83774818700381e-04
 9.78942897209067e-05  1.97231280624265e-03
 2.51608612588658e-04  3.01803552616117e-03
 4.64860041005666e-04  4.12235305945865e-03
 7.42180333844682e-04  5.28886442419321e-03
 1.08243545075679e-03  6.56657600410426e-03
 1.44357880689209e-03  7.88583951718048e-03
 1.86730933738712e-03  9.25003146631581e-03
 2.36877476149942e-03  1.06562389668658e-02
 2.95247141969865e-03  1.21015066017191e-02
 3.61548684110707e-03  1.35844116402691e-02
 4.35799075721969e-03  1.51047327630247e-02
 5.17284198470377e-03  1.66630911602966e-02
 6.06667838255801e-03  1.82561543425012e-02
 7.07666512147231e-03  1.98819787685512e-02
 8.19961078105362e-03  2.15455406038986e-02
 9.43278254711559e-03  2.32464485689709e-02
 1.07702368317395e-02  2.49829038659964e-02
 1.22012673848750e-02  2.67547701654850e-02
 1.37379634965919e-02  2.85625395878834e-02
 1.54030368490492e-02  3.04040081882803e-02
 1.71972704863717e-02  3.22801036449145e-02
 1.91196830546493e-02  3.41918648624111e-02
 2.11679835883062e-02  3.61366897965402e-02
 2.33520420072575e-02  3.81154638755569e-02
 2.56884854335241e-02  4.01308977646574e-02
 2.81789826331234e-02  4.21817827813799e-02
 3.08228990953262e-02  4.42671268138774e-02
 3.36178026907492e-02  4.63854204757878e-02
 3.65810668300695e-02  4.85375171412107e-02
 3.97212764466779e-02  5.07234498121965e-02
 4.30412825761483e-02  5.29437082760321e-02
 4.65426730752337e-02  5.51900326368654e-02
 5.02360077999848e-02  5.74644731895751e-02
 5.41335826509185e-02  5.97676352939570e-02
 5.82393811025271e-02  6.20993810762872e-02
 6.25541965430928e-02  6.44583229915089e-02
 6.70895923306922e-02  6.68418099716007e-02
 7.18603020834690e-02  6.92386963220710e-02
 7.68702776966129e-02  7.16510213696822e-02
 8.21211208479085e-02  7.40782976390513e-02
 8.76278888825831e-02  7.65179403226581e-02
 9.34004799590007e-02  7.89604025376266e-02
 9.94436636105229e-02  8.14053175945846e-02
 1.05763837094351e-01  8.38522726643153e-02
 1.12376775392741e-01  8.62935748142866e-02
 1.19288692458826e-01  8.87163231208523e-02
 1.26504045628144e-01  9.11156884666309e-02
 1.34037386802282e-01  9.34903206858182e-02
 1.41895489111036e-01  9.58284528977591e-02
 1.50084094517335e-01  9.81245696929186e-02
 1.58616484437493e-01  1.00436150951672e-01
 1.67500074934736e-01  1.02692397362215e-01
 1.76737909683342e-01  1.04868995966315e-01
 1.86343322648280e-01  1.06962613966095e-01
 1.96322462988250e-01  1.08954189344004e-01
 2.06677809285913e-01  1.10824360173717e-01
 2.17421292729601e-01  1.12576496287532e-01
 2.28555340096471e-01  1.14176371272306e-01
 2.40084372039351e-01  1.15616040053833e-01
 2.52016299267817e-01  1.16883722521996e-01
 2.64350243424853e-01  1.17913961827946e-01
 2.77092452945053e-01  1.18765347080578e-01
 2.90242701985393e-01  1.19365588225838e-01
 3.03800525344849e-01  1.19670560971752e-01
 3.17768537585184e-01  1.19758345943903e-01
 3.32142444963634e-01  1.19671479048373e-01
 3.46923665040902e-01  1.19208245847626e-01
 3.62109017858899e-01  1.18504935584580e-01
 3.77697321713532e-01  1.17458378394713e-01
 3.93685768843740e-01  1.16133108113437e-01
 4.10071404670300e-01  1.14543117433816e-01
 4.26852094888882e-01  1.12687181102205e-01
 4.44022963771050e-01  1.10573638124771e-01
 4.61580094613071e-01  1.08194821906310e-01
 4.79517990553470e-01  1.05566699064825e-01
 4.97832262753960e-01  1.02693041483452e-01
 5.16516670043701e-01  9.95876353076866e-02
 5.35563739242636e-01  9.62484463315384e-02
 5.54967124082037e-01  9.26978874152533e-02
 5.74718057337049e-01  8.89400717193830e-02
 5.94804602958089e-01  8.49671505416119e-02
 6.15217579074750e-01  8.07955016088495e-02
 6.35945875313705e-01  7.64356014725944e-02
 6.56984045435479e-01  7.19357255433993e-02
 6.78319355156683e-01  6.73060432289385e-02
 6.99941198268713e-01  6.25734786862620e-02
 7.21836575948095e-01  5.77580332299489e-02
 7.43991335584563e-01  5.28794750181706e-02
 7.66393020174713e-01  4.79692873974361e-02
 7.89027040370638e-01  4.30565311344802e-02
 8.11876529201153e-01  3.81605897487232e-02
