! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                            NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
              0.750000   Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
             -2.729622   alpha0      ! 0-lift angle of attack, depends on airfoil.
             13.000000   alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
            -13.000000   alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
              1.000000   eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
              8.244537   C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
              0.000000   S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
              0.000000   S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
              0.000000   S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
              0.000000   S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
              1.763066   Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
             -0.990206   Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
              0.011805   Cd0         ! 2D drag coefficient value at 0-lift.
             -0.086044   Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
              0.000000   k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
              0.000000   k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
              0.000000   k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
              0.000000   k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
              0.000000   k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
120                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  5.07804706724479e-03  2.86228750806906e-02  4.87637006061174e-03
-1.77714285740401e+02  6.88362115844687e-02  3.29716740646280e-02  9.14677195874446e-02
-1.75428571400002e+02  1.39071583931956e-01  3.24585807573660e-02  1.82723224420013e-01
-1.73142857116900e+02  2.06497293728099e-01  3.11899039999779e-02  2.74608761594247e-01
-1.70857160423602e+02  2.72062139624194e-01  3.40226755692941e-02  3.65179293329326e-01
-1.68571631778825e+02  3.36869955255778e-01  4.44149172944314e-02  4.02894067193712e-01
-1.66285714267592e+02  4.02177493726193e-01  6.20752332398312e-02  4.06490116975558e-01
-1.63999999984490e+02  4.69189673090127e-01  8.53796616418622e-02  4.09567263798757e-01
-1.61714472886699e+02  5.39095621032740e-01  1.13462133808320e-01  4.14789875517182e-01
-1.59428371284127e+02  6.12323312599785e-01  1.45471182443313e-01  4.21083799285706e-01
-1.57142842639350e+02  6.86386910305529e-01  1.80941413301068e-01  4.38263077742881e-01
-1.54857313994574e+02  7.58421725742558e-01  2.19560479023127e-01  4.55131576763285e-01
-1.52571428568978e+02  8.25722220333190e-01  2.61012982684835e-01  4.72076695212612e-01
-1.50285714285875e+02  8.82237540783701e-01  3.04965165448646e-01  4.88657429053905e-01
-1.48000000002773e+02  9.11186118852977e-01  3.51093163296150e-01  4.83015706347405e-01
-1.43857142836002e+02  8.76113423344446e-01  4.39179237875787e-01  4.63668851222705e-01
-1.39714285726526e+02  8.14284074955583e-01  5.31374219244325e-01  4.47790518226221e-01
-1.35571428559755e+02  7.50840662120385e-01  6.25770790202552e-01  4.36574170405468e-01
-1.31428571450280e+02  6.86323511623173e-01  7.20479091693658e-01  4.29521220638484e-01
-1.27285714283509e+02  6.21717549832471e-01  8.13611464921824e-01  4.25955025456644e-01
-1.23142857116737e+02  5.55837049550638e-01  9.03281074901028e-01  4.25045191605798e-01
-1.19000000007262e+02  4.88825309844838e-01  9.87601366580835e-01  4.25797076256392e-01
-1.14857142840491e+02  4.20834235182070e-01  1.06468586643543e+00  4.27242699559789e-01
-1.10714285731016e+02  3.52020268777084e-01  1.13264812285448e+00  4.28421416343451e-01
-1.06571428564245e+02  2.82526714834517e-01  1.18982891021110e+00  4.28467843310155e-01
-1.02428571454769e+02  2.12472505768859e-01  1.23547775109791e+00  4.26943318197111e-01
-9.82857142879980e+01  1.41968971472707e-01  1.26907131799289e+00  4.23528847891814e-01
-9.41428571212269e+01  7.11394084307594e-02  1.29008622339240e+00  4.17906101596077e-01
-9.00000000117516e+01  3.16392720009710e-04  1.29799902181331e+00  4.09704081576633e-01
-8.58571428449804e+01 -7.07135357798197e-02  1.29228622430286e+00  3.98554533664349e-01
-8.17142857355051e+01 -1.41996665779660e-01  1.27242432975277e+00  3.84527983435814e-01
-7.75714285687340e+01 -2.12740121627395e-01  1.23823869093402e+00  3.68784639386261e-01
-7.34285714019628e+01 -2.83022360660618e-01  1.19094999762242e+00  3.51899628967242e-01
-6.92857142924875e+01 -3.52670386871823e-01  1.13212780673623e+00  3.34186060632948e-01
-6.51428571257163e+01 -4.21643721691736e-01  1.06334168196624e+00  3.15927514263568e-01
-6.10000000162410e+01 -4.90333756452124e-01  9.86161162508796e-01  2.97376952538877e-01
-5.68571428494699e+01 -5.57015242919605e-01  9.02155719123007e-01  2.78483239496010e-01
-5.27142857399945e+01 -6.21431435734394e-01  8.12894723136122e-01  2.59395029157994e-01
-4.85714285732234e+01 -6.82757009468915e-01  7.19947393087793e-01  2.40254579332455e-01
-4.44285714064523e+01 -7.42057007449838e-01  6.25195598756745e-01  2.23832092664260e-01
-4.02857142969769e+01 -8.06449203952283e-01  5.31772167601203e-01  2.05203717412198e-01
-3.61428571302058e+01 -8.82615954905040e-01  4.42853794855847e-01  1.36575741182928e-01
-3.20000000207304e+01 -9.81782502477230e-01  3.44835097560765e-01  6.53635097318806e-02
-2.80000000253011e+01 -1.08345993668602e+00  2.17554069864027e-01  4.05273301684310e-02
-2.39999999725760e+01 -1.13365768644780e+00  1.49158219073117e-01  1.94002010644012e-02
-1.99999999771467e+01 -1.11490305418190e+00  1.03747391212573e-01  4.44285609812272e-03
-1.79999999794320e+01 -1.11467900627557e+00  8.36801477323600e-02 -4.30932577237241e-04
-1.59999999817173e+01 -1.11141397208949e+00  6.62135923996894e-02 -2.52315438559802e-03
-1.39999999840027e+01 -1.08276957065502e+00  5.12172306386911e-02 -1.78907874097261e-03
-1.19999999862880e+01 -1.00409432698455e+00  3.87339151616868e-02 -3.67790318068326e-03
-9.99999998857333e+00 -8.63770651380678e-01  2.87167323756403e-02 -1.68192246178380e-02
-7.99999999085867e+00 -6.72223618045418e-01  2.09897496658099e-02 -3.69480617929690e-02
-5.99999999314400e+00 -4.41165256784546e-01  1.55483486863940e-02 -5.70247836281482e-02
-3.99999999542933e+00 -1.78239026385243e-01  1.24076682507860e-02 -7.56284545767878e-02
-1.99999999771467e+00  1.02368774127727e-01  1.14584316507563e-02 -9.20262841942104e-02
-1.00000002750522e+00  2.45963983563998e-01  1.15985605468595e-02 -9.92978409657383e-02
 0.00000000000000e+00  3.89695165188942e-01  1.20054343226027e-02 -1.05921925633862e-01
 1.00000002750522e+00  5.32624294550584e-01  1.25712524219999e-02 -1.11990683914251e-01
 1.99999999771467e+00  6.73362820181364e-01  1.31894883827331e-02 -1.17507852692044e-01
 3.00000002521989e+00  8.11607050599451e-01  1.37561400386032e-02 -1.22485846833312e-01
 3.99999999542933e+00  9.48900359352793e-01  1.41710506090720e-02 -1.26939025063898e-01
 5.00000002293456e+00  1.08604918233593e+00  1.43785002773101e-02 -1.30876301625465e-01
 5.99999999314400e+00  1.22137176825862e+00  1.44774384251018e-02 -1.34282339399103e-01
