                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.79185090923519e-03
 9.76011120793062e-01  1.39654568380049e-03
 9.51996481814519e-01  3.77757233956823e-03
 9.27962236255668e-01  5.27463274153086e-03
 9.03955609569362e-01  6.00777278499455e-03
 8.80035261149550e-01  5.89364759739950e-03
 8.56255550021787e-01  5.00301363084683e-03
 8.32662718542883e-01  3.35719357283576e-03
 8.09298896358466e-01  1.04039276501654e-03
 7.86204281461417e-01 -1.92963924918341e-03
 7.63414667681031e-01 -5.49157524287130e-03
 7.40951188303658e-01 -9.54869465690286e-03
 7.18830968615347e-01 -1.40285735717693e-02
 6.97070706215922e-01 -1.88718531992069e-02
 6.75678263275807e-01 -2.40061528667034e-02
 6.54662824205509e-01 -2.93806043926740e-02
 6.34015293397164e-01 -3.48874177935199e-02
 6.13733210588886e-01 -4.04557486605466e-02
 5.93807378713447e-01 -4.60017327259621e-02
 5.74228984452086e-01 -5.14489923199792e-02
 5.54991961266422e-01 -5.67353516118878e-02
 5.36092734792486e-01 -6.18094532045531e-02
 5.17528701051413e-01 -6.66249517175168e-02
 4.99298499352162e-01 -7.11359957242961e-02
 4.81395998872382e-01 -7.52796000110371e-02
 4.63822288518777e-01 -7.90032108243712e-02
 4.46581691163173e-01 -8.22851037506929e-02
 4.29687635908972e-01 -8.51225092867574e-02
 4.13151826702853e-01 -8.75409147412680e-02
 3.96986534302308e-01 -8.95481582804388e-02
 3.81202201300195e-01 -9.11713636829292e-02
 3.65806644756363e-01 -9.24219839432712e-02
 3.50807932619339e-01 -9.33362213453204e-02
 3.36210537982554e-01 -9.39363091253163e-02
 3.22020223822064e-01 -9.42301609013229e-02
 3.08237308078429e-01 -9.42512711823322e-02
 2.94864779395194e-01 -9.40619411037615e-02
 2.81900792029428e-01 -9.36308214029391e-02
 2.69343959726150e-01 -9.29929099223405e-02
 2.57191343667489e-01 -9.21873650018698e-02
 2.45437903591680e-01 -9.12138274070265e-02
 2.34080766518607e-01 -9.01075753627769e-02
 2.23112713579024e-01 -8.88700848628260e-02
 2.12527539024406e-01 -8.75163569979933e-02
 2.02320063765621e-01 -8.60713768171711e-02
 1.92481672160013e-01 -8.45314590894096e-02
 1.83005973150007e-01 -8.29065969472129e-02
 1.73885122585970e-01 -8.12214520386772e-02
 1.65108712969531e-01 -7.94744479944435e-02
 1.56670545069748e-01 -7.76810348578191e-02
 1.48560895984177e-01 -7.58494898724817e-02
 1.40769057120445e-01 -7.39907604850355e-02
 1.33287150530688e-01 -7.21126404205660e-02
 1.26105898086005e-01 -7.02236818791298e-02
 1.19216718717284e-01 -6.83224532231263e-02
 1.12611988236817e-01 -6.64094949559842e-02
 1.06282319786481e-01 -6.44975791409708e-02
 1.00216759666909e-01 -6.25919055990416e-02
 9.44072698613414e-02 -6.06941488568944e-02
 8.88461082811533e-02 -5.88093320066151e-02
 8.35251544105836e-02 -5.69404463381638e-02
 7.84362588362012e-02 -5.51265953630257e-02
 7.35710205880782e-02 -5.33254721329485e-02
 6.89218038949349e-02 -5.15450818226497e-02
 6.44799730169369e-02 -4.97836603506511e-02
 6.02376890355273e-02 -4.80448700006494e-02
 5.61883040211002e-02 -4.63270564978201e-02
 5.23272369328954e-02 -4.46303328028078e-02
 4.86459925899960e-02 -4.29536597290150e-02
 4.51373087252414e-02 -4.12999922505134e-02
 4.17959918463458e-02 -3.96678124607829e-02
 3.86182259682148e-02 -3.80574918385270e-02
 3.55974846391637e-02 -3.64681488793597e-02
 3.27258042116651e-02 -3.49001760655292e-02
 2.99994952039333e-02 -3.33534558588639e-02
 2.74146976397892e-02 -3.18278105690362e-02
 2.49682850901477e-02 -3.03235285591032e-02
 2.26503906567438e-02 -2.88399440217785e-02
 2.04563355760840e-02 -2.73791847520455e-02
 1.83859392618884e-02 -2.59386240081684e-02
 1.64390138111366e-02 -2.45148825897738e-02
 1.46114289230175e-02 -2.31105902492316e-02
 1.28916807453050e-02 -2.17245318366712e-02
 1.12847446137461e-02 -2.03491140813811e-02
 9.78904669152296e-03 -1.89875810045384e-02
 8.40204017215799e-03 -1.76414194349651e-02
 7.12454384512295e-03 -1.63065792886862e-02
 5.94763206933031e-03 -1.49733680240000e-02
 4.88017072082097e-03 -1.36045041130703e-02
 3.92632326612992e-03 -1.22488580996217e-02
 3.08708216630962e-03 -1.09078216770299e-02
 2.37246558609358e-03 -9.58095283753015e-03
 1.76448831630943e-03 -8.27012947066589e-03
 1.25012385590898e-03 -6.97798520259500e-03
 8.42450209405840e-04 -5.71162345999232e-03
 5.20725651304287e-04 -4.47400013323898e-03
 2.87176652051473e-04 -3.27443012445114e-03
 1.28849726996245e-04 -2.11547124787375e-03
 3.57890307673239e-05 -1.03315307968855e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.98383555264339e-05  1.03339506998562e-03
 9.49592023202500e-05  2.10778321920412e-03
 2.48179201777266e-04  3.22712831398565e-03
 4.61056003689147e-04  4.39108056224604e-03
 7.39567420557407e-04  5.60439572188794e-03
 1.08563119871357e-03  6.88421466701598e-03
 1.49395329634208e-03  8.20419866568174e-03
 1.96372905027877e-03  9.56761015791855e-03
 2.50938803979230e-03  1.09714586061743e-02
 3.14020772464311e-03  1.24129185928221e-02
 3.85370122036332e-03  1.38908272451312e-02
 4.65498562731287e-03  1.54053356458749e-02
 5.53842208313833e-03  1.69575644490987e-02
 6.51236106992297e-03  1.85442420360404e-02
 7.59462294809000e-03  2.01626072793042e-02
 8.77824289440238e-03  2.18179573130250e-02
 1.00665608422206e-02  2.35099522052220e-02
 1.14612685897162e-02  2.52367775988068e-02
 1.29604690846152e-02  2.69984285225375e-02
 1.45719501702169e-02  2.87951875190931e-02
 1.63056508185615e-02  3.06245012573558e-02
 1.81645404318780e-02  3.24876398168048e-02
 2.01506298346572e-02  3.43859758321100e-02
 2.22662699878756e-02  3.63171104738403e-02
 2.45188710633774e-02  3.82819989943272e-02
 2.69140126456854e-02  4.02831694823804e-02
 2.94570079230259e-02  4.23194924253723e-02
 3.21518986869393e-02  4.43900751182556e-02
 3.50012539646198e-02  4.64934707620852e-02
 3.80154861805798e-02  4.86302809387178e-02
 4.11993456957345e-02  5.08006222374708e-02
 4.45590881888527e-02  5.30053970069375e-02
 4.81009187737337e-02  5.52361873362542e-02
 5.18334303506779e-02  5.74950476601357e-02
 5.57624946852383e-02  5.97824207957345e-02
 5.98952772252197e-02  6.20986877677084e-02
 6.42352292517855e-02  6.44429166303303e-02
 6.87929650945313e-02  6.68121078029837e-02
 7.35804146591594e-02  6.91940382880987e-02
 7.86039441257726e-02  7.15916926371663e-02
 8.38667812190468e-02  7.40053993732570e-02
 8.93809539225132e-02  7.64315812830534e-02
 9.51557327020375e-02  7.88604085823222e-02
 1.01198377235894e-01  8.12929457960235e-02
 1.07514398674717e-01  8.37293919366510e-02
 1.14116666587822e-01  8.61603776993176e-02
 1.21014681816687e-01  8.85735637491868e-02
 1.28215011630803e-01  9.09651846934404e-02
 1.35728464672365e-01  9.33319409403060e-02
 1.43562421511781e-01  9.56630996666630e-02
 1.51725706851716e-01  9.79556020330455e-02
 1.60228258258101e-01  1.00219067235506e-01
 1.69078911729215e-01  1.02423934944933e-01
 1.78283040170885e-01  1.04558100812914e-01
 1.87851483729422e-01  1.06603775153834e-01
 1.97792426129255e-01  1.08549643558156e-01
 2.08109671654696e-01  1.10385088102875e-01
 2.18812523068046e-01  1.12094842248370e-01
 2.29906635272010e-01  1.13659386820135e-01
 2.41397024657475e-01  1.15067103456481e-01
 2.53289958605223e-01  1.16287709738209e-01
 2.65587612379109e-01  1.17290515109068e-01
 2.78293602720174e-01  1.18083787339118e-01
 2.91408758013635e-01  1.18636982052182e-01
 3.04933222764813e-01  1.18930906987779e-01
 3.18867227058631e-01  1.18943735251128e-01
 3.33208308120077e-01  1.18741579967219e-01
 3.47955455382518e-01  1.18199608106542e-01
 3.63106695704173e-01  1.17393386742345e-01
 3.78660093703761e-01  1.16311525165862e-01
 3.94612283413333e-01  1.14948335591381e-01
 4.10960595376140e-01  1.13313942291974e-01
 4.27702887039669e-01  1.11420701088900e-01
 4.44834196214865e-01  1.09265032744694e-01
 4.62350405892978e-01  1.06849990045566e-01
 4.80246320117568e-01  1.04183272990515e-01
 4.98518187363296e-01  1.01280264476626e-01
 5.17159136840880e-01  9.81450822273189e-02
 5.36161758684669e-01  9.47800839406680e-02
 5.55520766554214e-01  9.12088426780221e-02
 5.75227537842180e-01  8.74375132173988e-02
 5.95268614279741e-01  8.34524137798793e-02
 6.15634815784791e-01  7.92688671344444e-02
 6.36315949439489e-01  7.49018452612243e-02
 6.57308052379013e-01  7.04016366270047e-02
 6.78598725289064e-01  6.57800220819993e-02
 7.00177459140008e-01  6.10628756011083e-02
 7.22032048064029e-01  5.62727351129482e-02
 7.44149097700131e-01  5.14314663292241e-02
 7.66515752761952e-01  4.65678736074023e-02
 7.89119091634360e-01  4.17164516237985e-02
 8.11942386049735e-01  3.68973837383818e-02
