                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.56719101789851e-03
 9.76068356807879e-01  1.58693512037309e-03
 9.52110624999679e-01  3.94416210497856e-03
 9.28135275245903e-01  5.42988207660986e-03
 9.04189372540266e-01  6.16085876625244e-03
 8.80329824320562e-01  6.06731880550610e-03
 8.56609226029266e-01  5.20431611875678e-03
 8.33072475242089e-01  3.60490999607092e-03
 8.09760265744340e-01  1.35080649383088e-03
 7.86711240034224e-01 -1.54049498564139e-03
 7.63957494019108e-01 -5.00400190976262e-03
 7.41520623563001e-01 -8.94784824919877e-03
 7.19418500224531e-01 -1.33037161304376e-02
 6.97669572002294e-01 -1.80206185181049e-02
 6.76283787088188e-01 -2.30288000036026e-02
 6.55271521391494e-01 -2.82789804640687e-02
 6.34627482366514e-01 -3.36715289835802e-02
 6.14349757465559e-01 -3.91348663207984e-02
 5.94430992647514e-01 -4.45880251591659e-02
 5.74863291409496e-01 -4.99557592992115e-02
 5.55640736248482e-01 -5.51748010490862e-02
 5.36760872653966e-01 -6.01973856587537e-02
 5.18219988845691e-01 -6.49723802064197e-02
 5.00017277944194e-01 -6.94589106284845e-02
 4.82144633227542e-01 -7.35850529114872e-02
 4.64602245312387e-01 -7.73030326218238e-02
 4.47394249735101e-01 -8.05829112788197e-02
 4.30532820288248e-01 -8.34269585480091e-02
 4.14030502679831e-01 -8.58532517291630e-02
 3.97898622471243e-01 -8.78765217881829e-02
 3.82148340692335e-01 -8.95266627085264e-02
 3.66786706419440e-01 -9.08115776751212e-02
 3.51821618474970e-01 -9.17614254501774e-02
 3.37257815181753e-01 -9.23966517650234e-02
 3.23099992701773e-01 -9.27482238344217e-02
 3.09349360116497e-01 -9.28110361992523e-02
 2.96007571614226e-01 -9.26540824602753e-02
 2.83073558528981e-01 -9.22722140886541e-02
 2.70545244933045e-01 -9.16856974134244e-02
 2.58419237993873e-01 -9.09253168523097e-02
 2.46691122582332e-01 -9.00062691388841e-02
 2.35356832995316e-01 -8.89510391349623e-02
 2.24409870602456e-01 -8.77674817803461e-02
 2.13843519694877e-01 -8.64701162047129e-02
 2.03651930870442e-01 -8.50791346284856e-02
 1.93827527361342e-01 -8.35963929023523e-02
 1.84363213349651e-01 -8.20283179291663e-02
 1.75250877624611e-01 -8.03979681844786e-02
 1.66480900512368e-01 -7.87075116370975e-02
 1.58046513169580e-01 -7.69693847610589e-02
 1.49937718844797e-01 -7.51912377502580e-02
 1.42144634765124e-01 -7.33866781861871e-02
 1.34658778014576e-01 -7.15615242630961e-02
 1.27470548414485e-01 -6.97232831662047e-02
 1.20572648438912e-01 -6.78722849317328e-02
 1.13957209397532e-01 -6.60074943295711e-02
 1.07614312573266e-01 -6.41410255467307e-02
 1.01533799037650e-01 -6.22794269756307e-02
 9.57077385585529e-02 -6.04243289779963e-02
 9.01278979635596e-02 -5.85797829929832e-02
 8.47863076332570e-02 -5.67466828431386e-02
 7.96760514601493e-02 -5.49367333581279e-02
 7.47880836176180e-02 -5.31393886217319e-02
 7.01142706651230e-02 -5.13626573359314e-02
 6.56464918027092e-02 -4.96047656726183e-02
 6.13777602048834e-02 -4.78694342360894e-02
 5.73007191501031e-02 -4.61549634771958e-02
 5.34105837499509e-02 -4.44614434698218e-02
 4.96995353413437e-02 -4.27878285770562e-02
 4.61613156965911e-02 -4.11371111396623e-02
 4.27895793500165e-02 -3.95077682196415e-02
 3.95798719896073e-02 -3.79001730002049e-02
 3.65258590078050e-02 -3.63134381596958e-02
 3.36217678299521e-02 -3.47479686703883e-02
 3.08626757863475e-02 -3.32036515363394e-02
 2.82435028223391e-02 -3.16803121966073e-02
 2.57604775986772e-02 -3.01782377055549e-02
 2.34067648029330e-02 -2.86967553664910e-02
 2.11776690424043e-02 -2.72380124568389e-02
 1.90707658057036e-02 -2.57993780737838e-02
 1.70843693564188e-02 -2.43774620313237e-02
 1.52139551847743e-02 -2.29749115041423e-02
 1.34534152929912e-02 -2.15905197803196e-02
 1.18069519033314e-02 -2.02166438009082e-02
 1.02700593173481e-02 -1.88565251939147e-02
 8.83798753036935e-03 -1.75116442641491e-02
 7.51375677912462e-03 -1.61779345624583e-02
 6.29686606498769e-03 -1.48498906706990e-02
 5.19219544678459e-03 -1.35127125412696e-02
 4.19970418552593e-03 -1.21849940631735e-02
 3.31589504677253e-03 -1.08676794435593e-02
 2.54899667467728e-03 -9.56000438619319e-03
 1.89430244192066e-03 -8.26615558401985e-03
 1.33981493896045e-03 -6.98854591562963e-03
 9.00840863302111e-04 -5.73416951138389e-03
 5.55400202465748e-04 -4.50554613980412e-03
 3.05889512172992e-04 -3.31277378124414e-03
 1.37356063991663e-04 -2.15837654603763e-03
 3.84087097514807e-05 -1.05623444291123e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.98246702526088e-05  1.05683642468185e-03
 9.46744476310272e-05  2.15802126365900e-03
 2.47921823655646e-04  3.30304642341730e-03
 4.60772643923340e-04  4.49126521670461e-03
 7.39377176330396e-04  5.72470801010153e-03
 1.08671641777466e-03  7.00474080925045e-03
 1.51105957533631e-03  8.32481918278208e-03
 1.99647146667400e-03  9.68820244152586e-03
 2.55713780351269e-03  1.10918976487613e-02
 3.20395962852921e-03  1.25330914653063e-02
 3.93459457881694e-03  1.40106422765123e-02
 4.75583979304521e-03  1.55247302003888e-02
 5.66256657029528e-03  1.70765140636003e-02
 6.66370696893273e-03  1.86627270143503e-02
 7.77051219651934e-03  2.02805462452753e-02
 8.97473604945054e-03  2.19352931874169e-02
 1.02817806579434e-02  2.36266317171014e-02
 1.16959306612308e-02  2.53527462799237e-02
 1.32182804536325e-02  2.71136417320377e-02
 1.48551571837722e-02  2.89095845274500e-02
 1.66121624389304e-02  3.07379954265742e-02
 1.84930080695898e-02  3.26001706189976e-02
 2.05007209907082e-02  3.44975072274756e-02
 2.26392284788050e-02  3.64276216463884e-02
 2.49151054191098e-02  3.83914740271320e-02
 2.73301798492671e-02  4.03915784556179e-02
 2.98910025383454e-02  4.24268114863190e-02
 3.26032032668086e-02  4.44962877617540e-02
 3.54710493655093e-02  4.65985651039101e-02
 3.85025894320960e-02  4.87342258250042e-02
 4.17012716749996e-02  5.09033926041773e-02
 4.50745079291503e-02  5.31069990487370e-02
 4.86300712465657e-02  5.53366153681294e-02
 5.23758865844223e-02  5.75942957583171e-02
 5.63156441865113e-02  5.98804704660220e-02
 6.04575900420747e-02  6.21955602123417e-02
 6.48060780053374e-02  6.45386674090342e-02
 6.93714001327334e-02  6.69067658889123e-02
 7.41645342391795e-02  6.92875497657845e-02
 7.91926663529148e-02  7.16840757169968e-02
 8.44595763751649e-02  7.40967347896424e-02
 8.99762635722092e-02  7.65218731406710e-02
 9.57517852567258e-02  7.89496388780798e-02
 1.01794246715830e-01  8.13812063288538e-02
 1.08108858194154e-01  8.38168218505018e-02
 1.14707502634552e-01  8.62469862552291e-02
 1.21600797047214e-01  8.86594036758757e-02
 1.28796025197604e-01  9.10503908189395e-02
 1.36302724583730e-01  9.34164955726242e-02
 1.44128482052007e-01  9.57470657088507e-02
 1.52283169148584e-01  9.80392337375826e-02
 1.60775587927383e-01  1.00281658148122e-01
 1.69615056571329e-01  1.02463482931055e-01
 1.78807738951776e-01  1.04577208828720e-01
 1.88363628358657e-01  1.06600391933554e-01
 1.98291599418669e-01  1.08524332854639e-01
 2.08595906600781e-01  1.10341260859732e-01
 2.19284960100649e-01  1.12030022983207e-01
 2.30365511034895e-01  1.13575881937718e-01
 2.41842778096435e-01  1.14966208102034e-01
 2.53722470620872e-01  1.16165005018644e-01
 2.66007800827298e-01  1.17152747745072e-01
 2.78701491780519e-01  1.17922134846785e-01
 2.91804729862875e-01  1.18455912382542e-01
 3.05317866625099e-01  1.18742359165920e-01
 3.19240322426267e-01  1.18730249996503e-01
 3.33570256255390e-01  1.18493967478616e-01
 3.48305832997059e-01  1.17931171326032e-01
 3.63445489322808e-01  1.17099860133690e-01
 3.78987033916010e-01  1.15999780840218e-01
 3.94926911251605e-01  1.14618318581923e-01
 4.11262548695355e-01  1.12964471887944e-01
 4.27991800893812e-01  1.11054577223174e-01
 4.45109676297435e-01  1.08881664718431e-01
 4.62611989877458e-01  1.06451907071265e-01
 4.80493647859432e-01  1.03770513078099e-01
 4.98751115138136e-01  1.00856334161828e-01
 5.17377307117087e-01  9.77105949530406e-02
 5.36364835431076e-01  9.43368701107295e-02
 5.55708773672411e-01  9.07590815826040e-02
 5.75400548343290e-01  8.69839548205176e-02
 5.95426184256356e-01  8.29962503103440e-02
 6.15776501936780e-01  7.88108027532825e-02
 6.36441620018255e-01  7.44440209428096e-02
 6.57418079363558e-01  6.99464157393436e-02
 6.78693594407925e-01  6.53302696813787e-02
 7.00257689121968e-01  6.06210217845358e-02
 7.22098426911483e-01  5.58419249124828e-02
 7.44202670903415e-01  5.10154106967275e-02
 7.66557430561607e-01  4.61692612835624e-02
 7.89150350603258e-01  4.13394951309266e-02
 8.11964749862011e-01  3.65465258350725e-02
